date,week,sunrise_hour,sunrise_min,sunrise_sec,sunset_hour,sunset_min,sunset_sec,season,is_holiday,is_weekend,snow,snowdepth,temp,precip,precipprob,preciptype,windgust,winddir,solarradiation,moonphase,conditions,Offense Count
2013-08-05,Monday,6,43,28,20,10,59,Summer,0,0,0.0,0.0,86.7,0.0,0,none,21.9,215.9,326.4,0.96,cloudy,381
2019-06-11,Tuesday,6,20,25,20,21,59,Summer,0,0,0.0,0.0,80.9,0.01,100,rain,18.3,18.2,246.1,0.3,rain,686
2020-06-09,Tuesday,6,20,26,20,21,30,Summer,0,0,0.0,0.0,86.5,0.0,0,none,19.7,181.4,196.1,0.63,cloudy,644
2022-08-25,Thursday,6,54,53,19,51,45,Summer,0,0,0.0,0.0,83.3,0.0,0,none,21.9,75.0,153.4,0.95,cloudy,723
2016-06-20,Monday,6,21,29,20,24,56,Summer,0,0,0.0,0.0,84.5,0.01,100,rain,19.7,65.5,331.5,0.5,rain,372
2015-05-30,Saturday,6,22,0,20,16,17,Spring,0,1,0.0,0.0,77.7,1.143,100,rain,35.3,191.5,194.8,0.4,rain,341
2019-08-16,Friday,6,49,38,20,1,29,Summer,0,0,0.0,0.0,86.9,0.098,100,rain,16.1,16.5,169.5,0.54,rain,675
2014-10-28,Tuesday,7,32,3,18,38,1,Autumn,0,0,0.0,0.0,77.1,0.0,0,none,18.3,157.2,,0.17,clear,335
2017-07-02,Sunday,6,25,8,20,25,59,Summer,0,1,0.0,0.0,84.7,0.0,0,none,20.8,154.7,301.9,0.29,cloudy,293
2022-08-29,Monday,6,57,5,19,47,14,Summer,0,0,0.0,0.0,78.8,0.806,100,rain,23.0,145.7,86.0,0.08,rain,719
2016-10-08,Saturday,7,19,6,18,58,7,Autumn,0,1,0.0,0.0,77.2,0.0,0,none,20.8,312.4,243.7,0.25,clear,373
2020-12-21,Monday,7,13,2,17,26,51,Winter,0,0,0.0,0.0,60.7,0.0,0,none,21.9,201.9,29.0,0.25,clear,676
2014-02-02,Sunday,7,10,46,18,0,1,Winter,0,1,0.0,0.0,52.1,0.202,100,rain,30.5,344.3,,0.09,rain,334
2021-07-08,Thursday,6,27,50,20,25,20,Summer,0,0,0.0,0.0,77.6,0.261,100,rain,31.1,124.2,39.1,0.96,rain,721
2015-11-29,Sunday,6,57,31,17,21,48,Autumn,0,1,0.0,0.0,49.9,0.052,100,rain,0.0,324.8,131.5,0.62,rain,314
2013-03-15,Friday,7,30,52,19,30,4,Spring,0,0,0.0,0.0,65.5,0.0,0,none,23.0,198.7,275.3,0.12,clear,326
2022-04-10,Sunday,7,0,18,19,45,38,Spring,0,1,0.0,0.0,70.4,0.0,0,none,44.9,164.2,130.7,0.3,cloudy,691
2010-08-21,Saturday,6,52,33,19,56,8,Summer,0,1,0.0,0.0,87.3,0.0,0,none,18.3,210.8,170.2,0.4,clear,381
2010-03-08,Monday,6,39,22,18,25,28,Spring,0,0,0.0,0.0,61.0,0.186,100,rain,34.9,137.1,107.3,0.77,rain,409
2014-05-23,Friday,6,24,22,20,12,25,Spring,0,0,0.0,0.0,76.8,0.0,0,none,17.2,64.1,,0.82,cloudy,406
2018-12-28,Friday,7,15,45,17,30,34,Winter,0,0,0.0,0.0,54.8,0.0,0,none,19.7,15.6,97.4,0.71,cloudy,710
2019-11-06,Wednesday,6,38,43,17,31,5,Autumn,0,0,0.0,0.0,70.4,0.0,0,none,15.0,57.5,138.8,0.31,clear,657
2010-05-06,Thursday,6,34,47,20,1,45,Spring,0,0,0.0,0.0,74.5,0.001,100,rain,26.4,160.6,325.9,0.76,rain,412
2013-07-20,Saturday,6,34,5,20,21,21,Summer,0,1,0.0,0.0,80.3,0.06,100,rain,17.2,131.6,280.0,0.43,rain,375
2015-05-31,Sunday,6,21,45,20,16,49,Spring,0,1,0.0,0.0,77.2,0.013,100,rain,0.0,346.9,266.7,0.44,rain,332
2022-04-11,Monday,6,59,10,19,46,14,Spring,0,0,0.0,0.0,73.9,0.025,100,rain,38.5,151.9,94.5,0.34,rain,753
2022-03-06,Sunday,6,41,34,18,24,14,Spring,0,1,0.0,0.0,72.6,0.0,0,none,35.3,154.1,89.2,0.13,cloudy,749
2015-09-07,Monday,7,1,41,19,36,53,Autumn,1,0,0.0,0.0,84.6,0.0,0,none,21.9,129.6,276.1,0.81,cloudy,310
2018-06-14,Thursday,6,20,33,20,23,9,Summer,0,0,0.0,0.0,82.6,0.531,100,rain,29.9,171.8,36.8,0.03,rain,739
2021-10-23,Saturday,7,28,42,18,42,21,Autumn,0,1,0.0,0.0,74.7,0.641,100,rain,31.1,148.9,8.9,0.6,rain,688
2019-02-28,Thursday,6,48,27,18,19,58,Winter,0,0,0.0,0.0,54.1,0.1,100,rain,16.1,341.8,27.4,0.8,rain,541
2022-02-17,Thursday,6,59,10,18,12,12,Winter,0,0,0.0,0.0,65.5,0.099,100,rain,40.2,288.5,134.9,0.54,rain,731
2017-08-29,Tuesday,6,57,8,19,46,56,Summer,0,0,0.0,0.0,73.9,3.725,100,rain,48.3,9.2,202.3,0.25,rain,273
2012-07-07,Saturday,6,27,23,20,25,25,Summer,0,1,0.0,0.0,84.8,0.0,0,none,20.7,213.2,177.6,0.63,cloudy,397
2014-07-05,Saturday,6,26,17,20,25,47,Summer,0,1,0.0,0.0,78.4,0.351,100,rain,30.0,58.4,,0.25,rain,6
2010-12-31,Friday,7,16,40,17,32,32,Winter,1,0,0.0,0.0,68.2,0.0,0,none,23.0,66.6,101.0,0.87,cloudy,320
2019-01-01,Tuesday,7,16,55,17,33,16,Winter,1,0,0.0,0.0,56.4,0.0,0,none,18.3,23.0,99.7,0.85,cloudy,745
2015-10-27,Tuesday,7,31,8,18,39,7,Autumn,0,0,0.0,0.0,70.4,0.0,0,none,19.4,289.1,218.9,0.5,cloudy,308
2021-04-16,Friday,6,53,23,19,49,25,Spring,0,0,0.0,0.0,66.6,0.045,100,rain,25.3,80.7,14.9,0.15,rain,687
2011-06-10,Friday,6,20,24,20,21,32,Summer,0,0,0.0,0.0,83.6,0.0,0,none,24.2,156.8,330.8,0.32,cloudy,385
2010-02-25,Thursday,6,51,24,18,18,0,Winter,0,0,0.0,0.0,48.8,0.0,0,none,24.6,118.0,248.4,0.4,cloudy,350
2011-10-01,Saturday,7,14,35,19,7,20,Autumn,0,1,0.0,0.0,74.1,0.0,0,none,23.0,67.1,269.6,0.15,clear,423
2010-10-30,Saturday,7,33,30,18,36,18,Autumn,0,1,0.0,0.0,65.9,0.0,0,none,0.0,176.1,226.3,0.75,clear,333
2017-07-29,Saturday,6,39,20,20,16,11,Summer,0,1,0.0,0.0,88.3,0.0,0,none,17.2,217.7,312.0,0.21,clear,329
2013-06-30,Sunday,6,24,20,20,26,1,Summer,0,1,0.0,0.0,89.7,0.0,0,none,22.9,0.4,300.2,0.74,cloudy,330
2015-08-18,Tuesday,6,50,44,19,59,29,Summer,0,0,0.0,0.0,85.5,0.0,0,none,26.2,161.9,243.5,0.13,cloudy,356
2019-12-24,Tuesday,7,14,5,17,28,2,Winter,0,0,0.0,0.0,61.7,0.0,0,none,0.0,47.4,130.9,0.95,clear,550
2021-05-06,Thursday,6,34,34,20,2,0,Spring,0,0,0.0,0.0,74.1,0.0,0,none,21.9,59.6,103.4,0.83,clear,715
2017-11-18,Saturday,6,48,52,17,24,17,Autumn,0,1,0.0,0.0,73.0,0.0,0,none,36.1,291.9,161.2,0.0,cloudy,314
2021-07-04,Sunday,6,26,1,20,25,54,Summer,1,1,0.0,0.0,79.9,0.106,100,rain,20.8,76.7,56.2,0.83,rain,721
2016-04-05,Tuesday,7,5,29,19,42,52,Spring,0,0,0.0,0.0,69.8,0.0,0,none,23.4,164.3,310.2,0.94,clear,298
2016-03-11,Friday,6,35,15,18,27,44,Spring,0,0,0.0,0.0,68.3,0.129,100,rain,21.0,117.7,253.4,0.09,rain,315
2016-04-15,Friday,6,54,13,19,48,54,Spring,0,0,0.0,0.0,70.0,0.0,0,none,17.2,57.4,315.3,0.28,cloudy,398
2014-10-20,Monday,7,26,25,18,45,36,Autumn,0,0,0.0,0.0,72.4,0.0,0,none,0.0,26.4,,0.9,clear,364
2015-05-23,Saturday,6,24,28,20,12,17,Spring,0,1,0.0,0.0,79.1,0.244,100,rain,26.4,136.8,107.3,0.18,rain,394
2021-10-29,Friday,7,33,1,18,36,54,Autumn,0,0,0.0,0.0,64.7,0.0,0,none,39.6,306.7,77.9,0.8,clear,776
2018-07-15,Sunday,6,31,13,20,23,30,Summer,0,1,0.0,0.0,86.4,0.0,0,none,19.7,198.1,174.2,0.09,cloudy,704
2016-07-21,Thursday,6,34,49,20,20,44,Summer,0,0,0.0,0.0,87.9,0.0,0,none,18.3,25.2,313.9,0.56,clear,368
2011-06-08,Wednesday,6,20,29,20,20,41,Summer,0,0,0.0,0.0,82.9,0.0,0,none,22.9,162.6,329.5,0.25,cloudy,380
2020-09-05,Saturday,7,1,4,19,38,23,Autumn,0,1,0.0,0.0,81.4,0.0,0,none,24.3,66.4,69.2,0.61,cloudy,775
2018-07-20,Friday,6,33,58,20,21,28,Summer,0,0,0.0,0.0,87.6,0.0,0,none,18.3,210.9,197.8,0.26,clear,746
2021-05-19,Wednesday,6,26,8,20,10,13,Spring,0,0,0.0,0.0,66.4,1.293,100,rain,39.0,110.4,18.6,0.25,rain,632
2015-05-24,Sunday,6,24,3,20,12,53,Spring,0,1,0.0,0.0,76.4,0.26,100,rain,37.8,158.3,118.8,0.21,rain,305
2011-11-03,Thursday,7,36,21,18,33,18,Autumn,0,0,0.0,0.0,57.8,0.065,100,rain,35.6,358.2,215.0,0.26,rain,406
2021-06-20,Sunday,6,21,28,20,24,56,Summer,0,1,0.0,0.0,83.4,0.01,100,rain,31.1,173.5,156.2,0.36,rain,696
2011-10-29,Saturday,7,32,35,18,37,22,Autumn,0,1,0.0,0.0,57.9,0.0,0,none,0.0,29.6,226.6,0.1,clear,337
2021-10-16,Saturday,7,24,0,18,49,28,Autumn,0,1,0.0,0.0,67.3,0.0,0,none,34.4,10.8,135.4,0.36,cloudy,683
2015-03-03,Tuesday,6,45,14,18,22,1,Spring,0,0,0.0,0.0,66.3,0.0,0,none,27.6,140.9,232.2,0.43,cloudy,286
2018-12-11,Tuesday,7,6,46,17,22,48,Winter,0,0,0.0,0.0,53.3,0.0,0,none,15.0,80.1,130.6,0.14,clear,684
2010-10-08,Friday,7,18,47,18,58,44,Autumn,0,0,0.0,0.0,73.5,0.0,0,none,17.2,256.8,257.4,0.03,clear,382
2014-09-16,Tuesday,7,6,35,19,25,32,Autumn,0,0,0.0,0.0,79.7,0.147,100,rain,18.3,57.0,,0.75,rain,327
2018-01-26,Friday,7,14,25,17,54,0,Winter,0,0,0.0,0.0,59.0,0.116,100,rain,17.2,97.3,79.5,0.33,rain,359
2012-06-18,Monday,6,21,5,20,24,28,Summer,0,0,0.0,0.0,81.5,0.0,0,none,24.2,143.3,193.2,0.97,cloudy,348
2023-03-07,Tuesday,6,40,43,18,24,44,Spring,0,0,0.0,0.0,74.0,0.0,0,none,24.2,151.5,97.0,0.5,cloudy,685
2012-01-31,Tuesday,7,12,14,17,57,53,Winter,0,0,0.0,0.0,65.1,0.261,100,rain,64.4,157.9,106.8,0.27,rain,339
2015-03-22,Sunday,7,23,5,19,34,4,Spring,0,1,0.0,0.0,67.0,0.0,0,none,21.9,304.7,257.0,0.08,cloudy,306
2021-01-25,Monday,7,14,46,17,53,23,Winter,0,0,0.0,0.0,71.7,0.001,100,rain,33.2,186.3,39.4,0.4,rain,761
2020-06-20,Saturday,6,21,30,20,24,59,Summer,0,1,0.0,0.0,81.0,0.599,100,rain,29.4,145.7,130.4,0.98,rain,679
2021-05-01,Saturday,6,38,42,19,58,48,Spring,0,1,0.0,0.0,70.8,1.003,100,rain,31.1,114.6,30.7,0.66,rain,790
2020-06-15,Monday,6,20,42,20,23,40,Summer,0,0,0.0,0.0,83.9,0.0,0,none,23.0,120.6,153.4,0.82,cloudy,737
2021-10-10,Sunday,7,20,13,18,56,5,Autumn,0,1,0.0,0.0,79.2,0.0,0,none,31.7,153.3,65.2,0.15,cloudy,694
2017-02-06,Monday,7,7,55,18,3,35,Winter,0,0,0.0,0.0,71.8,0.0,0,none,29.1,167.9,150.8,0.35,cloudy,385
2021-05-27,Thursday,6,22,46,20,14,57,Spring,0,0,0.0,0.0,79.4,0.0,0,none,30.0,165.3,181.8,0.54,cloudy,748
2018-04-20,Friday,6,49,26,19,51,41,Spring,0,0,0.0,0.0,61.4,0.0,0,none,20.9,72.0,97.6,0.17,clear,322
2019-10-20,Sunday,7,26,17,18,45,49,Autumn,0,1,0.0,0.0,81.4,0.002,100,rain,22.3,175.7,112.2,0.74,rain,663
2017-10-03,Tuesday,7,16,1,19,4,16,Autumn,0,0,0.0,0.0,80.0,0.258,100,rain,24.6,28.8,190.3,0.43,rain,292
2019-07-05,Friday,6,26,12,20,25,49,Summer,0,0,0.0,0.0,85.9,0.0,0,none,16.1,157.0,266.8,0.1,cloudy,683
2010-05-18,Tuesday,6,26,47,20,9,21,Spring,0,0,0.0,0.0,77.3,0.032,100,rain,23.0,133.2,114.0,0.17,rain,377
2015-12-21,Monday,7,12,37,17,26,27,Winter,0,0,0.0,0.0,70.4,0.138,100,rain,23.0,170.4,48.1,0.37,rain,395
2015-10-30,Friday,7,33,20,18,36,29,Autumn,0,0,0.0,0.0,73.8,0.589,100,rain,38.4,99.9,68.3,0.61,rain,360
2018-09-13,Thursday,7,5,0,19,29,13,Autumn,0,0,0.0,0.0,78.6,0.026,100,rain,20.8,48.6,107.6,0.13,rain,746
2021-11-13,Saturday,6,44,48,17,26,32,Autumn,0,1,0.0,0.0,58.5,0.0,0,none,21.9,5.8,130.7,0.31,clear,662
2021-09-01,Wednesday,6,58,49,19,43,27,Autumn,0,0,0.0,0.0,84.6,1.156,100,rain,24.2,181.9,77.2,0.83,rain,807
2013-08-24,Saturday,6,54,23,19,52,36,Summer,0,1,0.0,0.0,86.3,0.0,0,none,24.2,87.5,239.8,0.62,cloudy,394
2015-07-11,Saturday,6,28,59,20,24,45,Summer,0,1,0.0,0.0,85.7,0.0,0,none,23.0,130.0,267.7,0.84,cloudy,350
2016-10-18,Tuesday,7,25,25,18,47,7,Autumn,0,0,0.0,0.0,80.9,0.0,0,none,18.3,160.9,214.8,0.59,cloudy,336
2013-09-20,Friday,7,8,50,19,20,15,Autumn,0,0,0.0,0.0,78.6,1.244,100,rain,30.0,159.7,124.9,0.54,rain,417
2013-08-22,Thursday,6,53,16,19,54,47,Summer,0,0,0.0,0.0,84.7,0.0,0,none,18.3,111.7,142.2,0.55,cloudy,357
2015-11-21,Saturday,6,50,57,17,23,25,Autumn,0,1,0.0,0.0,62.2,0.047,100,rain,34.1,332.1,103.7,0.35,rain,314
2015-10-24,Saturday,7,29,0,18,41,54,Autumn,0,1,0.0,0.0,74.0,2.916,100,rain,33.2,69.9,58.0,0.4,rain,294
2020-11-25,Wednesday,6,54,55,17,22,15,Autumn,0,0,0.0,0.0,68.1,0.036,100,rain,30.0,333.5,42.9,0.35,rain,674
2013-06-06,Thursday,6,20,36,20,20,1,Summer,0,0,0.0,0.0,83.6,0.065,100,rain,25.6,98.0,315.8,0.93,rain,377
2018-12-23,Sunday,7,13,44,17,27,37,Winter,0,1,0.0,0.0,62.1,0.0,0,none,21.9,354.3,138.6,0.54,cloudy,620
2019-03-29,Friday,7,14,38,19,38,16,Spring,0,0,0.0,0.0,69.7,0.002,100,rain,22.3,141.4,141.1,0.78,rain,616
2017-09-15,Friday,7,6,11,19,26,26,Autumn,0,0,0.0,0.0,81.0,0.0,0,none,21.9,126.8,259.0,0.84,cloudy,275
2015-01-23,Friday,7,15,44,17,51,11,Winter,0,0,0.0,0.0,41.8,0.002,100,rain,25.4,327.7,65.4,0.11,rain,358
2018-04-26,Thursday,6,43,28,19,55,26,Spring,0,0,0.0,0.0,67.0,0.0,0,none,23.0,342.9,90.2,0.38,cloudy,331
2011-01-24,Monday,7,15,23,17,52,2,Winter,0,0,0.0,0.0,51.2,1.684,100,rain,23.0,7.4,60.8,0.67,rain,297
2010-08-24,Tuesday,6,54,14,19,52,54,Summer,0,0,0.0,0.0,85.3,0.012,100,rain,0.0,316.3,257.9,0.5,rain,374
2012-12-13,Thursday,7,8,25,17,23,30,Winter,0,0,0.0,0.0,53.0,0.0,0,none,0.0,108.6,172.9,0.0,clear,352
2015-06-08,Monday,6,20,30,20,20,43,Summer,0,0,0.0,0.0,82.1,0.0,0,none,0.0,212.7,328.7,0.72,cloudy,349
2020-11-06,Friday,6,39,20,17,30,34,Autumn,0,0,0.0,0.0,68.2,0.0,0,none,11.4,98.3,43.0,0.71,cloudy,768
2012-02-10,Friday,7,5,34,18,6,14,Winter,0,0,0.0,0.0,53.3,0.789,100,rain,23.0,8.8,130.9,0.6,rain,341
2015-12-06,Sunday,7,2,59,17,21,52,Winter,0,1,0.0,0.0,60.2,0.0,0,none,0.0,341.2,167.3,0.85,clear,315
2011-11-05,Saturday,7,37,54,18,31,49,Autumn,0,1,0.0,0.0,60.8,0.0,0,none,26.7,115.4,188.6,0.33,cloudy,318
2010-09-07,Tuesday,7,1,48,19,36,38,Autumn,0,0,0.0,0.0,78.2,0.224,100,rain,29.9,118.8,102.6,0.98,rain,399
2014-04-24,Thursday,6,45,26,19,54,10,Spring,0,0,0.0,0.0,74.7,0.0,0,none,21.9,39.3,,0.84,cloudy,338
2019-05-13,Monday,6,29,54,20,6,7,Spring,0,0,0.0,0.0,74.0,0.0,0,none,17.2,41.8,291.1,0.31,clear,600
2015-09-13,Sunday,7,4,51,19,29,32,Autumn,0,1,0.0,0.0,75.0,0.0,0,none,18.3,64.3,289.8,0.0,clear,285
2014-12-29,Monday,7,16,5,17,31,13,Winter,0,0,0.0,0.0,44.4,0.0,0,none,31.1,21.5,,0.27,cloudy,350
2011-12-18,Sunday,7,11,1,17,25,4,Winter,0,1,0.0,0.0,56.1,0.0,0,none,19.5,105.6,156.0,0.79,cloudy,342
2022-09-07,Wednesday,7,1,54,19,36,35,Autumn,0,0,0.0,0.0,80.5,0.189,100,rain,29.8,314.1,184.3,0.4,rain,718
2015-08-11,Tuesday,6,46,42,20,6,14,Summer,0,0,0.0,0.0,87.0,0.1,100,rain,29.8,219.4,265.2,0.9,rain,326
2021-06-10,Thursday,6,20,26,20,21,49,Summer,0,0,0.0,0.0,83.2,0.0,0,none,27.7,169.4,139.9,0.0,cloudy,752
2017-06-17,Saturday,6,20,54,20,24,8,Summer,0,1,0.0,0.0,84.0,0.0,0,none,21.6,177.0,193.5,0.75,cloudy,323
2022-04-15,Friday,6,54,44,19,48,40,Spring,0,0,0.0,0.0,73.5,0.0,0,none,29.9,148.1,57.8,0.47,cloudy,766
2013-12-31,Tuesday,7,16,44,17,32,43,Winter,0,0,0.0,0.0,44.5,0.0,0,none,17.2,21.8,50.1,0.98,cloudy,311
2014-07-27,Sunday,6,38,0,20,17,39,Summer,0,1,0.0,0.0,86.5,0.0,0,none,19.5,183.9,,0.03,cloudy,12
2017-07-19,Wednesday,6,33,32,20,21,48,Summer,0,0,0.0,0.0,85.4,0.171,100,rain,0.0,140.9,248.3,0.87,rain,375
2015-06-24,Wednesday,6,22,15,20,25,32,Summer,0,0,0.0,0.0,85.0,0.0,0,none,0.0,121.2,243.6,0.25,clear,369
2011-02-09,Wednesday,7,6,9,18,5,37,Winter,0,0,0.0,0.0,38.3,0.368,100,"rain,snow",34.2,62.7,75.4,0.22,snow,272
2011-01-20,Thursday,7,16,42,17,48,33,Winter,0,0,0.0,0.0,51.0,0.001,100,rain,33.5,337.1,86.3,0.53,rain,366
2022-03-17,Thursday,7,28,44,19,31,13,Spring,0,0,0.0,0.0,64.9,0.084,100,rain,33.3,146.3,75.9,0.48,rain,694
2015-11-23,Monday,6,52,36,17,22,51,Autumn,0,0,0.0,0.0,51.4,0.0,0,none,18.3,78.2,190.8,0.42,clear,323
2014-06-22,Sunday,6,21,48,20,25,14,Summer,0,1,0.0,0.0,83.5,0.003,100,rain,20.8,167.3,,0.84,rain,313
2023-05-24,Wednesday,6,24,4,20,12,58,Spring,0,0,0.0,0.0,79.0,0.0,0,none,20.8,45.9,97.3,0.16,cloudy,732
2020-09-30,Wednesday,7,14,29,19,7,35,Autumn,0,0,0.0,0.0,74.1,0.0,0,none,15.0,241.6,132.1,0.46,clear,713
2021-05-21,Friday,6,25,9,20,11,26,Spring,0,0,0.0,0.0,75.3,0.037,100,rain,35.3,111.8,40.2,0.34,rain,799
2010-08-12,Thursday,6,47,24,20,5,7,Summer,0,0,0.0,0.0,86.4,0.002,100,rain,0.0,231.3,196.3,0.09,rain,407
2016-01-03,Sunday,7,17,18,17,34,30,Winter,0,1,0.0,0.0,50.9,0.076,100,rain,35.7,302.4,159.5,0.8,rain,319
2018-08-03,Friday,6,42,10,20,12,45,Summer,0,0,0.0,0.0,84.9,0.0,0,none,19.7,91.0,244.8,0.74,cloudy,792
2014-12-30,Tuesday,7,16,23,17,31,53,Winter,0,0,0.0,0.0,48.2,0.0,0,none,23.0,16.9,,0.31,cloudy,303
2022-07-01,Friday,6,24,42,20,26,5,Summer,0,0,0.0,0.0,80.2,0.84,100,rain,21.9,148.4,32.9,0.09,rain,865
2012-03-08,Thursday,6,38,47,18,25,48,Spring,0,0,0.0,0.0,72.9,0.001,100,rain,33.6,178.0,213.4,0.5,rain,318
2017-11-11,Saturday,6,43,6,17,27,36,Autumn,1,1,0.0,0.0,66.4,0.0,0,none,19.7,89.7,133.2,0.76,cloudy,302
2010-01-10,Sunday,7,18,3,17,40,18,Winter,0,1,0.0,0.0,34.8,0.0,0,none,20.8,84.3,185.3,0.84,clear,321
2015-04-29,Wednesday,6,40,56,19,57,10,Spring,0,0,0.0,0.0,64.7,0.0,0,none,23.4,334.5,335.3,0.36,cloudy,376
2015-01-13,Tuesday,7,17,55,17,42,36,Winter,0,0,0.0,0.0,44.5,0.002,100,rain,25.3,349.9,86.4,0.75,rain,330
2010-09-13,Monday,7,4,58,19,29,17,Autumn,0,0,0.0,0.0,83.9,0.0,0,none,0.0,92.9,185.4,0.18,clear,397
2023-05-04,Thursday,6,36,35,20,0,26,Spring,0,0,0.0,0.0,74.3,0.0,0,none,25.0,141.4,73.7,0.47,cloudy,764
2014-05-01,Thursday,6,38,56,19,58,35,Spring,0,0,0.0,0.0,64.8,0.0,0,none,23.6,8.7,,0.08,cloudy,348
2018-02-04,Sunday,7,9,28,18,1,43,Winter,0,1,0.0,0.0,63.5,0.0,0,none,20.8,8.6,21.4,0.64,cloudy,287
2012-07-13,Friday,6,30,22,20,23,59,Summer,0,0,0.0,0.0,76.5,0.196,100,rain,18.3,200.0,176.9,0.82,rain,409
2022-01-13,Thursday,7,17,55,17,42,51,Winter,0,0,0.0,0.0,60.2,0.0,0,none,20.8,287.1,107.0,0.36,clear,720
2016-11-13,Sunday,6,44,57,17,26,25,Autumn,0,1,0.0,0.0,63.4,0.0,0,none,0.0,70.2,60.8,0.47,clear,286
2020-05-03,Sunday,6,36,47,20,0,14,Spring,0,1,0.0,0.0,78.5,0.0,0,none,19.7,175.2,206.4,0.37,cloudy,632
2021-04-29,Thursday,6,40,28,19,57,32,Spring,0,0,0.0,0.0,77.2,0.022,100,rain,25.6,130.8,62.3,0.59,rain,712
2017-08-11,Friday,6,47,0,20,5,46,Summer,0,0,0.0,0.0,87.3,0.002,100,rain,20.8,217.7,240.6,0.64,rain,353
2011-06-24,Friday,6,22,13,20,25,31,Summer,0,0,0.0,0.0,82.5,0.035,100,rain,27.5,139.4,317.2,0.79,rain,371
2017-07-08,Saturday,6,27,47,20,25,18,Summer,0,1,0.0,0.0,85.6,0.376,100,rain,16.1,237.7,183.3,0.5,rain,301
2022-03-23,Wednesday,7,21,32,19,34,52,Spring,0,0,0.0,0.0,57.3,0.0,0,none,32.7,307.1,187.9,0.69,clear,732
2022-06-03,Friday,6,21,5,20,18,34,Summer,0,0,0.0,0.0,80.4,0.0,0,none,24.2,36.1,162.2,0.14,cloudy,758
2013-02-19,Tuesday,6,57,5,18,13,50,Winter,0,0,0.0,0.0,58.9,0.004,100,rain,23.0,71.2,220.2,0.3,rain,354
2011-10-30,Sunday,7,33,19,18,36,31,Autumn,0,1,0.0,0.0,61.8,0.0,0,none,16.1,108.2,206.9,0.13,clear,285
2018-04-08,Sunday,7,2,35,19,44,22,Spring,0,1,0.0,0.0,51.5,0.0,0,none,24.2,23.1,33.5,0.75,cloudy,269
2010-12-24,Friday,7,14,10,17,28,8,Winter,0,0,0.0,0.0,56.3,0.437,100,rain,39.4,81.6,128.2,0.62,rain,351
2017-10-02,Monday,7,15,27,19,5,28,Autumn,0,0,0.0,0.0,79.5,0.118,100,rain,17.2,21.0,221.4,0.4,rain,352
2017-08-15,Tuesday,6,49,19,20,1,58,Summer,0,0,0.0,0.0,87.3,0.0,0,none,21.0,186.9,287.1,0.78,clear,394
2013-09-15,Sunday,7,6,10,19,26,28,Autumn,0,1,0.0,0.0,82.9,0.003,100,rain,22.9,91.8,197.5,0.37,rain,319
2011-04-16,Saturday,6,53,59,19,49,2,Spring,0,1,0.0,0.0,70.2,0.0,0,none,25.3,350.1,330.3,0.45,clear,337
2017-05-27,Saturday,6,22,44,20,14,54,Spring,0,1,0.0,0.0,83.5,0.0,0,none,23.2,167.0,230.8,0.06,cloudy,295
2019-02-13,Wednesday,7,2,53,18,8,52,Winter,0,0,0.0,0.0,54.8,0.0,0,none,25.3,64.4,185.8,0.3,clear,582
2019-12-17,Tuesday,7,10,27,17,24,41,Winter,0,0,0.0,0.0,45.1,0.0,0,none,30.0,341.6,131.8,0.7,cloudy,592
2013-10-28,Monday,7,32,13,18,37,47,Autumn,0,0,0.0,0.0,72.8,0.0,0,none,19.5,110.3,205.9,0.81,cloudy,368
2019-10-25,Friday,7,29,44,18,40,56,Autumn,0,0,0.0,0.0,56.4,1.669,100,rain,31.7,327.7,53.5,0.91,rain,673
2022-07-09,Saturday,6,28,12,20,25,12,Summer,0,1,0.0,0.0,87.9,0.0,0,none,24.2,205.5,163.5,0.36,cloudy,772
2019-03-31,Sunday,7,12,15,19,39,28,Spring,0,1,0.0,0.0,51.0,0.0,0,none,30.1,4.5,97.1,0.85,cloudy,556
2013-06-10,Monday,6,20,24,20,21,44,Summer,0,0,0.0,0.0,81.9,0.013,100,rain,26.4,155.7,287.2,0.07,rain,396
2019-08-14,Wednesday,6,48,29,20,3,26,Summer,0,0,0.0,0.0,87.6,0.913,100,rain,43.6,270.2,230.0,0.47,rain,621
2013-06-04,Tuesday,6,20,51,20,19,5,Summer,0,0,0.0,0.0,82.3,0.0,0,none,18.3,143.3,350.3,0.86,clear,319
2023-01-23,Monday,7,15,45,17,51,15,Winter,0,0,0.0,0.0,49.3,0.0,0,none,25.3,90.2,120.0,0.06,cloudy,682
2021-10-08,Friday,7,19,0,18,58,23,Autumn,0,0,0.0,0.0,78.3,0.0,0,none,17.2,177.0,50.9,0.08,cloudy,751
2018-12-29,Saturday,7,16,5,17,31,13,Winter,0,1,0.0,0.0,50.4,0.0,0,none,19.7,16.7,26.7,0.75,cloudy,666
2018-01-12,Friday,7,17,58,17,41,58,Winter,0,0,0.0,0.0,40.2,0.0,0,none,37.2,321.8,191.4,0.86,clear,350
2021-06-07,Monday,6,20,33,20,20,33,Summer,0,0,0.0,0.0,82.5,0.0,0,none,32.3,159.6,144.1,0.91,cloudy,716
2015-01-27,Tuesday,7,14,6,17,54,39,Winter,0,0,0.0,0.0,65.1,0.0,0,none,19.7,248.1,195.5,0.25,clear,289
2023-03-26,Sunday,7,18,14,19,36,32,Spring,0,1,0.0,0.0,72.0,0.006,100,rain,23.0,156.2,36.1,0.16,rain,684
